PERMIT_NUMBER,NAME,LOCATION_NAME,ADDRESS,LATITUDE,LONGITUDE,CITY_NAME,ZIP_CODE,CURRENT_GRADE,CURRENT_DEMERITS,SEARCH_TEXT
PR0000164,Bishop Gorman High School STUDENT SERVERY,Bishop Gorman High School,5959 S Hualapai Way,36.0813328,-115.3161651,Las Vegas,89148-5586,A,6,Bishop Gorman High School STUDENT SERVERY Bishop Gorman High School STUDENT SERVERY
PR0000166,Bishop Gorman High School - Back Store / Kitc,Bishop Gorman High School,5959 S Hualapai Way,36.0813328,-115.3161651,Las Vegas,89148-5586,A,0,Bishop Gorman High School - Back Store / Kitc Bishop Gorman High School  Back Store  Kitc
PR0000167,Bishop Gorman High School - Gym Concession,Bishop Gorman High School,5959 S Hualapai Way,36.0813328,-115.3161651,Las Vegas,89148-5586,A,3,Bishop Gorman High School - Gym Concession Bishop Gorman High School  Gym Concession
PR0000168,Bishop Gorman High School / Conses Home Footb,Bishop Gorman High School,5959 S Hualapai Way,36.0813328,-115.3161651,Las Vegas,89148-5586,A,0,Bishop Gorman High School / Conses Home Footb Bishop Gorman High School  Conses Home Footb
PR0000169,Bishop Gorman High School / Concession Visitor Ft,Bishop Gorman High School,5959 S Hualapai Way,36.0813328,-115.3161651,Las Vegas,89148-5586,A,0,Bishop Gorman High School / Concession Visitor Ft Bishop Gorman High School  Concession Visitor Ft
PR0000171,7-11 Bar,7-11 BAR,2520 S ARVILLE St,36.1439656,-115.199884,Las Vegas,89102,A,3,7-11 Bar 711 Bar
PR0000182,Camp Lee Canyon Kitchen,Camp Lee Canyon Camp,Hc38 Box 550,36.1699412,-115.1398296,Las Vegas,89124,A,0,Camp Lee Canyon Kitchen Camp Lee Canyon Kitchen
PR0000189,RAINBOW CATERING,RAINBOW CATERING,2013 Highland Ave,36.1484225,-115.1662391,Las Vegas,89102-4625,A,8,RAINBOW CATERING RAINBOW CATERING
PR0000193,PALACE STATION CHARCOAL ROOM,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,8,PALACE STATION CHARCOAL ROOM PALACE STATION CHARCOAL ROOM
PR0000194,Palace Station Trackside Bar,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,3,Palace Station Trackside Bar Palace Station Trackside Bar
PR0000195,Palace Station Pasta Palace,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,3,Palace Station Pasta Palace Palace Station Pasta Palace
PR0000196,Palace Station Banquet RM Kitchen,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,3,Palace Station Banquet RM Kitchen Palace Station Banquet RM Kitchen
PR0000201,Palace Station Buffet,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,9,Palace Station Buffet Palace Station Buffet
PR0000202,Palace Station Casino Service Bar #2,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,3,Palace Station Casino Service Bar #2 Palace Station Casino Service Bar 2
PR0000203,Palace Station Palace Pub,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,Palace Station Palace Pub Palace Station Palace Pub
PR0000204,Palace Main Kitchen,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,3,Palace Main Kitchen Palace Main Kitchen
PR0000205,Palace Station Room Service,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,Palace Station Room Service Palace Station Room Service
PR0000206,Palace Station Garde Manger,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,Palace Station Garde Manger Palace Station Garde Manger
PR0000207,Palace Station Employee Dining Room,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,8,Palace Station Employee Dining Room Palace Station Employee Dining Room
PR0000208,PALACE STATION PIT BAR,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,3,PALACE STATION PIT BAR PALACE STATION PIT BAR
PR0000209,Palace Station Oyster Bar,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,Palace Station Oyster Bar Palace Station Oyster Bar
PR0000210,Palace Station Bingo Hall Snack Bar,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,Palace Station Bingo Hall Snack Bar Palace Station Bingo Hall Snack Bar
PR0000211,PALACE STATION CHARCOAL ROOM BAR,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,PALACE STATION CHARCOAL ROOM BAR PALACE STATION CHARCOAL ROOM BAR
PR0000213,Palace Station Starbucks,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,6,Palace Station Starbucks Palace Station Starbucks
PR0000214,Palace Station Dessert Buffet Line,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,Palace Station Dessert Buffet Line Palace Station Dessert Buffet Line
PR0000215,Palace Station South Wait Station,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,Palace Station South Wait Station Palace Station South Wait Station
PR0000216,Palace Station North Wait Station,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,Palace Station North Wait Station Palace Station North Wait Station
PR0000217,Palace Station Cabo Restaurant,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,Palace Station Cabo Restaurant Palace Station Cabo Restaurant
PR0000218,Palace Station Cabo Kitchen,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,3,Palace Station Cabo Kitchen Palace Station Cabo Kitchen
PR0000219,Palace Station Cabo Prep Kitchen,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,Palace Station Cabo Prep Kitchen Palace Station Cabo Prep Kitchen
PR0000220,Palace Station Cabo Bar,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,6,Palace Station Cabo Bar Palace Station Cabo Bar
PR0000222,Palace Station Casino Service Bar,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,Palace Station Casino Service Bar Palace Station Casino Service Bar
PR0000223,Palace Station Cabo Dishroom,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,8,Palace Station Cabo Dishroom Palace Station Cabo Dishroom
PR0000224,Palace Station Main Kitchen Dishroom,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,3,Palace Station Main Kitchen Dishroom Palace Station Main Kitchen Dishroom
PR0000225,Palace Station Hotel Hot Dog Cart,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,5,Palace Station Hotel Hot Dog Cart Palace Station Hotel Hot Dog Cart
PR0000226,Palace Station Banquet Bars,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,Palace Station Banquet Bars Palace Station Banquet Bars
PR0000227,Palace Station Grand Cafe,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,0,Palace Station Grand Cafe Palace Station Grand Cafe
PR0000228,Palace Station Grand Cafe Prep Room,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,3,Palace Station Grand Cafe Prep Room Palace Station Grand Cafe Prep Room
PR0000229,Palace Station Grand Cafe Dishroom,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,3,Palace Station Grand Cafe Dishroom Palace Station Grand Cafe Dishroom
PR0000230,Palace Station Grand Cafe Kitchen,Palace Station Hotel & Casino,2411 W Sahara Ave,36.1431918,-115.1750346,Las Vegas,89102-4343,A,3,Palace Station Grand Cafe Kitchen Palace Station Grand Cafe Kitchen
PR0000239,Sams Town Main Kitchen,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,3,Sams Town Main Kitchen Sams Town Main Kitchen
PR0000240,Sams Town Roxys Saloon,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,9,Sams Town Roxys Saloon Sams Town Roxys Saloon
PR0000241,Sams Town Bowling Bar,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,6,Sams Town Bowling Bar Sams Town Bowling Bar
PR0000243,SAMS TOWN EDR FRONT LINE,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,6,SAMS TOWN EDR FRONT LINE SAMS TOWN EDR FRONT LINE
PR0000244,Sams Town Billy Bob's Steak House,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,3,Sams Town Billy Bob's Steak House Sams Town Billy Bobs Steak House
PR0000245,Sams Town Billy Bob's Saloon,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,3,Sams Town Billy Bob's Saloon Sams Town Billy Bobs Saloon
PR0000246,Sams Town Ballroom Holding Kitchen,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,6,Sams Town Ballroom Holding Kitchen Sams Town Ballroom Holding Kitchen
PR0000247,Sams Town Stagecoach Bar,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,8,Sams Town Stagecoach Bar Sams Town Stagecoach Bar
PR0000248,Sams Town Winchester Casino Bar,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,8,Sams Town Winchester Casino Bar Sams Town Winchester Casino Bar
PR0000249,Sams Town Garde Manger Large,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,8,Sams Town Garde Manger Large Sams Town Garde Manger Large
PR0000250,Sams Town Atrium Rams Head Bar,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,0,Sams Town Atrium Rams Head Bar Sams Town Atrium Rams Head Bar
PR0000251,Java in the Park,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,3,Java in the Park Java in the Park
PR0000252,Sams Town Bingo Bar,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,6,Sams Town Bingo Bar Sams Town Bingo Bar
PR0000253,Sams Town Portable Bars,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,0,Sams Town Portable Bars Sams Town Portable Bars
PR0000256,SAMS TOWN FIRELIGHT MAIN KITCHEN,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,6,SAMS TOWN FIRELIGHT MAIN KITCHEN SAMS TOWN FIRELIGHT MAIN KITCHEN
PR0000257,SAMS TOWN FIRELIGHT BUFFET,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,6,SAMS TOWN FIRELIGHT BUFFET SAMS TOWN FIRELIGHT BUFFET
PR0000258,Sams Town Service Bar #1,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,9,Sams Town Service Bar #1 Sams Town Service Bar 1
PR0000259,Sams Town Service Bar #2,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,0,Sams Town Service Bar #2 Sams Town Service Bar 2
PR0000260,Sams Town Service Bar Buffet,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,0,Sams Town Service Bar Buffet Sams Town Service Bar Buffet
PR0000261,Sams Town Calamity Jane,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,3,Sams Town Calamity Jane Sams Town Calamity Jane
PR0000262,Sams Town Buffet Expo Stations,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,10,Sams Town Buffet Expo Stations Sams Town Buffet Expo Stations
PR0000263,Sams Town Banquet Kitchen,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,0,Sams Town Banquet Kitchen Sams Town Banquet Kitchen
PR0000264,Sams Town Garde Manger Small,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,3,Sams Town Garde Manger Small Sams Town Garde Manger Small
PR0000265,Sams Town Bowling Alley Deli,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,6,Sams Town Bowling Alley Deli Sams Town Bowling Alley Deli
PR0000266,Sams Town Malumai Pool Bar,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,3,Sams Town Malumai Pool Bar Sams Town Malumai Pool Bar
PR0000267,Sams Town Sports Buffet,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,5,Sams Town Sports Buffet Sams Town Sports Buffet
PR0000268,Sams Town Sports Book Deli,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,6,Sams Town Sports Book Deli Sams Town Sports Book Deli
PR0000269,Sams Town Billy Joe's Bar,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,3,Sams Town Billy Joe's Bar Sams Town Billy Joes Bar
PR0000270,Sams Town Poker Bar,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,3,Sams Town Poker Bar Sams Town Poker Bar
PR0000271,Sams Town Billy Bob's Production Kitchen,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,0,Sams Town Billy Bob's Production Kitchen Sams Town Billy Bobs Production Kitchen
PR0000272,Sams Town Billy Bob's Dishwash Main,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,3,Sams Town Billy Bob's Dishwash Main Sams Town Billy Bobs Dishwash Main
PR0000273,Sams Town Billy Bob's Potwash Main,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,0,Sams Town Billy Bob's Potwash Main Sams Town Billy Bobs Potwash Main
PR0000274,Sams Town Willy & Jose's Restaurant,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,3,Sams Town Willy & Jose's Restaurant Sams Town Willy  Joses Restaurant
PR0000275,Sams Town Willy & Jose's Bar,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,0,Sams Town Willy & Jose's Bar Sams Town Willy  Joses Bar
PR0000282,California Hotel San Francisco Pub,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,A,0,California Hotel San Francisco Pub California Hotel San Francisco Pub
PR0000283,California Hotel Bulk Prep / Storage,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,A,0,California Hotel Bulk Prep / Storage California Hotel Bulk Prep  Storage
PR0000284,California Hotel Main St Bar,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,A,0,California Hotel Main St Bar California Hotel Main St Bar
PR0000285,California Hotel Mezzanine Pantry,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,A,0,California Hotel Mezzanine Pantry California Hotel Mezzanine Pantry
PR0000286,California Hotel Redwood Restaurant,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,A,8,California Hotel Redwood Restaurant California Hotel Redwood Restaurant
PR0000287,California Hotel Main Kitchen,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,A,8,California Hotel Main Kitchen California Hotel Main Kitchen
PR0000288,California Hotel Redwood Bar,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,A,9,California Hotel Redwood Bar California Hotel Redwood Bar
PR0000289,California Hotel Noodle House,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,A,6,California Hotel Noodle House California Hotel Noodle House
PR0000290,California Hotel Cal Club Fast Foods,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,A,5,California Hotel Cal Club Fast Foods California Hotel Cal Club Fast Foods
PR0000292,California Hotel Daves Aloha Bar,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,A,3,California Hotel Daves Aloha Bar California Hotel Daves Aloha Bar
PR0000293,California Hotel Convention Kitchen,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,A,0,California Hotel Convention Kitchen California Hotel Convention Kitchen
PR0000294,California Hotel EDR,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,X,0,California Hotel EDR California Hotel EDR
PR0000295,California Hotel Lapperts Ice Cream,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,A,0,California Hotel Lapperts Ice Cream California Hotel Lapperts Ice Cream
PR0000296,California Hotel Market Street Restaurant,California Hotel & Casino,12 E Ogden Ave,36.1729625,-115.1451778,Las Vegas,89101-2943,A,5,California Hotel Market Street Restaurant California Hotel Market Street Restaurant
PR0000298,Henderson Detention Center Kitchen,Henderson Detention Center,18 E Basic St,36.0310225,-114.9787249,Henderson,89015-7226,A,0,Henderson Detention Center Kitchen Henderson Detention Center Kitchen
PR0000300,Henderson Detention Center Warewash,Henderson Detention Center,18 E Basic St,36.0310225,-114.9787249,Henderson,89015-7226,A,0,Henderson Detention Center Warewash Henderson Detention Center Warewash
PR0000301,Chicago Joe's Restaurant,Chicago Joes Restaurant,820 S 4Th St,36.1609974,-115.1478836,Las Vegas,89101-6709,O,0,Chicago Joe's Restaurant Chicago Joes Restaurant
PR0000302,CENTURY THEATRES @ SANTA FE #1,Santa Fe Hotel & Casino,4949 N Rancho Dr,36.2490667,-115.2429424,Las Vegas,89130-3505,A,0,CENTURY THEATRES @ SANTA FE #1 CENTURY THEATRES  SANTA FE 1
PR0000303,CENTURY THEATRES @ SANTA FE #2,Santa Fe Hotel & Casino,4949 N Rancho Dr,36.2490667,-115.2429424,Las Vegas,89130-3505,A,0,CENTURY THEATRES @ SANTA FE #2 CENTURY THEATRES  SANTA FE 2
PR0000304,Century 18 Snack Bar 1 @ Sam's Town,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,8,Century 18 Snack Bar 1 @ Sam's Town Century 18 Snack Bar 1  Sams Town
PR0000305,Century 18 Snack Bar 2 @ Sam's Town,Sams Town,5111 Boulder Hwy,36.111784,-115.060916,Las Vegas,89122-6001,A,8,Century 18 Snack Bar 2 @ Sam's Town Century 18 Snack Bar 2  Sams Town
PR0000306,Century Theaters - Snack Bar,Orleans Casino - Century Theaters,4500 W Tropicana Ave,36.1057107,-115.2022722,Las Vegas,89103-5420,A,0,Century Theaters - Snack Bar Century Theaters  Snack Bar
PR0000307,Century Theaters - Cafe,Orleans Casino - Century Theaters,4500 W Tropicana Ave,36.1057107,-115.2022722,Las Vegas,89103-5420,A,0,Century Theaters - Cafe Century Theaters  Cafe
PR0000308,SUNCOAST CENTURY CINEMA SNACK BAR,Suncoast Hotel & Casino - Century,9090 Alta Dr,36.1687144,-115.2912992,Las Vegas,89145-8508,A,3,SUNCOAST CENTURY CINEMA SNACK BAR SUNCOAST CENTURY CINEMA SNACK BAR
PR0000309,SUNCOAST CENTURY CINEMA PREP / STORAGE,Suncoast Hotel & Casino - Century,9090 Alta Dr,36.1687144,-115.2912992,Las Vegas,89145-8508,A,0,SUNCOAST CENTURY CINEMA PREP / STORAGE SUNCOAST CENTURY CINEMA PREP  STORAGE
PR0000310,Century 16 South Point,South Point Casino & Hotel,9777 Las Vegas Blvd,36.0113116,-115.1747074,Las Vegas,89183-4013,A,0,Century 16 South Point Century 16 South Point
PR0000311,Cinedome 12 Henderson,Cinedome 12 Henderson,851 S Boulder Hwy,36.024372,-114.9670047,Henderson,89015-7520,A,3,Cinedome 12 Henderson Cinedome 12 Henderson
PR0000315,STAGE DOOR TAVERN,STAGE DOOR,4000 LINQ Ln,36.117295,-115.1679419,Las Vegas,89109-9106,A,9,STAGE DOOR TAVERN STAGE DOOR TAVERN
PR0000316,STAGE DOOR SNACK BAR,STAGE DOOR,4000 LINQ Ln,36.117295,-115.1679419,Las Vegas,89109-9106,A,9,STAGE DOOR SNACK BAR STAGE DOOR SNACK BAR
PR0000317,STAGE DOOR BAR #2,STAGE DOOR,4000 LINQ Ln,36.117295,-115.1679419,Las Vegas,89109-9106,A,9,STAGE DOOR BAR #2 STAGE DOOR BAR 2
PR0000319,Four Kegs Tavern,Four Kegs,276 N Jones Blvd,36.1759097,-115.2230684,Las Vegas,89107,A,0,Four Kegs Tavern Four Kegs Tavern
PR0000320,Four Kegs Restaurant,Four Kegs,276 N Jones Blvd,36.1759097,-115.2230684,Las Vegas,89107,A,0,Four Kegs Restaurant Four Kegs Restaurant
PR0000322,Circle K Store #1248 - Deli,Circle K Store #1248,1550 N Lamb Blvd,36.1880908,-115.0793878,Las Vegas,89110-1312,A,6,Circle K Store #1248 - Deli Circle K Store 1248  Deli
PR0000324,Circle K Store #1253 - Deli,Circle K Store #1253,5485 E Tropicana Ave,36.1001232,-115.0533838,Las Vegas,89122-6738,A,0,Circle K Store #1253 - Deli Circle K Store 1253  Deli
PR0000326,Circle K #3369 Snack Bar,Circle K Convenience Store #3369,6490 Boulder Hwy,36.0837937,-115.0329852,Las Vegas,89122-7450,A,9,Circle K #3369 Snack Bar Circle K 3369 Snack Bar
PR0000328,Circle K Store #1604 - Deli,Circle K Store #1604,2475 S Nellis Blvd,36.1447114,-115.0658598,Las Vegas,89104-6237,A,0,Circle K Store #1604 - Deli Circle K Store 1604  Deli
PR0000330,Circle K Store #5393 - Deli,Circle K Food Store #5393,3401 Boulder Hwy,36.1458053,-115.1005888,Las Vegas,89121-1503,A,8,Circle K Store #5393 - Deli Circle K Store 5393  Deli
PR0000332,Circle K Store #1364 - Deli,Circle K Store #1364,3285 S Nellis Blvd,36.1299885,-115.0656902,Las Vegas,89121-2011,A,0,Circle K Store #1364 - Deli Circle K Store 1364  Deli
PR0000334,Circle K Store #8690 - Deli,CIRCLE K #8690,5010 E Tropicana Ave,36.1005238,-115.0634835,Las Vegas,89122-6740,A,9,Circle K Store #8690 - Deli Circle K Store 8690  Deli
PR0000336,Circle K Store # 755 - Deli,Circle K Store #0755,2885 S Decatur Blvd,36.1375717,-115.2084636,Las Vegas,89102-5506,A,5,Circle K Store # 755 - Deli Circle K Store  755  Deli
PR0000338,Circle K Store #3362 Deli,Circle K Store #3362,4495 S Buffalo Dr,36.107422,-115.261643,Las Vegas,89147-5006,A,6,Circle K Store #3362 Deli Circle K Store 3362 Deli
PR0000340,Circle K Store #1365 - Deli,Circle K Store #1365,3200 Fremont St,36.14808,-115.104907,Las Vegas,89104-2218,A,8,Circle K Store #1365 - Deli Circle K Store 1365  Deli
PR0000342,Circle K Store #5395 - Deli,CIRCLE K FOOD STORE/UNOCAL #5395,1140 E Charleston Blvd,36.1587362,-115.1374846,Las Vegas,89104-1558,A,6,Circle K Store #5395 - Deli Circle K Store 5395  Deli
PR0000344,CIRCLE K STORE #5399 DELI,CIRCLE K FOOD STORES #5399,2308 S Las Vegas Blvd,36.145209,-115.156919,Las Vegas,89104-2529,A,0,CIRCLE K STORE #5399 DELI CIRCLE K STORE 5399 DELI
PR0000346,Circle K Store #8650 - Deli,Circle K Store,4375 Spring Mountain Rd,36.1259439,-115.198686,Las Vegas,89102-8701,A,8,Circle K Store #8650 - Deli Circle K Store 8650  Deli
PR0000348,Circle K Store #5397 - Deli,Circle K Food Store,1212 E Tropicana Ave,36.1013398,-115.1365844,Las Vegas,89119-6501,A,3,Circle K Store #5397 - Deli Circle K Store 5397  Deli
PR0000350,Circle K Store #1951 - Deli,Circle K Store #1951,5685 S Eastern Ave,36.0865545,-115.1194716,Las Vegas,89119-2322,A,8,Circle K Store #1951 - Deli Circle K Store 1951  Deli
PR0000352,Circle K Convenience Store Snack Bar,Circle K Convenience Store #3370,425 W Centennial Pkwy,36.2760047,-115.1465776,North Las Vegas,89084-5831,A,9,Circle K Convenience Store Snack Bar Circle K Convenience Store Snack Bar
PR0000354,Circle K Store #1302 - Deli,Circle K Store #1302,4380 E Bonanza Rd,36.1738868,-115.0809084,Las Vegas,89110-2202,A,9,Circle K Store #1302 - Deli Circle K Store 1302  Deli
PR0000356,Circle K Store # 542 Deli,Circle K Store #0542,3500 E Charleston Blvd,36.1591786,-115.0975655,Las Vegas,89104-2318,A,6,Circle K Store # 542 Deli Circle K Store  542 Deli
PR0000358,Circle K Store #1791 - Deli,Circle K Store #1791,3901 E Lake Mead Blvd,36.1952332,-115.0885817,Las Vegas,89115-6419,A,6,Circle K Store #1791 - Deli Circle K Store 1791  Deli
PR0000360,Circle K Store #1254 - Deli,Circle K Store #1254,3435 N Rancho Dr,36.2210843,-115.216104,Las Vegas,89130-3125,A,3,Circle K Store #1254 - Deli Circle K Store 1254  Deli
PR0000362,Circle K Store #1246 - Deli,Circle K Store #1246,5400 Vegas Dr,36.1884354,-115.2143544,Las Vegas,89108-2403,A,0,Circle K Store #1246 - Deli Circle K Store 1246  Deli
PR0000364,Circle K Store #695 - Deli,Circle K Store #0695,428 S Valley View Blvd,36.1664164,-115.1929351,Las Vegas,89107-4373,A,0,Circle K Store #695 - Deli Circle K Store 695  Deli
PR0000366,Circle K Store #0756 - Snack Bar,Circle K Store #0756,2405 Belmont St,36.2035442,-115.1073607,North Las Vegas,89030-5928,A,0,Circle K Store #0756 - Snack Bar Circle K Store 0756  Snack Bar
PR0000368,Circle K Store #8656 - Deli,Circle K Store #8656,2390 N Decatur Blvd,36.202367,-115.205526,Las Vegas,89108-2906,B,17,Circle K Store #8656 - Deli Circle K Store 8656  Deli
